label	text_a	text_b
1	今天能看吗	约到几点看
0	其它有好一点的也可以一起看看	所以还要问一下
0	价格还能谈吗	是的，北侧临着知春路
0	有精装修的吗	不靠铁路就可以了是吧
0	在几号院	只要这个小区的吗？
0	是学期房吗？	说呀
0	有房产证吗？	好哇
0	这个房子是不是税费很高	秦小姐，您大概还有多久到啊？
0	顶楼是刚搞的装修吗	算是的
1	这个房子咋样	房子装修不错的
0	请问这个房子在俊腾的什么位置	房主诚心卖
0	艺术学院的电梯房有房产证吗	应该差不多，可以跟业主见面聊
1	那个6楼有降价的可能了吗	能降价啊
0	这个有证	是的，明天给你电话联系的
0	您好，我正在看中航格澜郡阳光花园的房子	对的这个房子是不错的，而且还是唯一。
1	哪里的学位？	泡桐树小学的学位
1	您好，请问这个户型有啥优缺点	这是顶层复式
0	户型	北京出租房子，一般都是房主承担物业、供暖，租户承担水、电、燃气、宽带等其他费用
0	什么时候可以看？	国际公馆的嘛
0	这套有没有大税	好的
0	刚装修过就买吗	加装好电梯了
0	有没有没有装修过的	等下
0	这个学区是哪个学区	可以
0	14层的那套有税吗	具体的还没有弄
1	这个小区是不是也有高层	是的
0	你好，有房产证吗	你月工资多少
0	是公积金贷款	你有公积金吗
0	这两套都可以看不？	你好久来看？
1	方便什么时候看看房子吗	五一左右看看
0	您好，请问这个户型有啥优缺点	十小
0	靠马路吗，哪条	线上带您看一下可以吗
0	哦哦毛柸吗	不是的
0	您好，请问这个户型有啥优缺点	房子是标准套三
0	再多约几套一起看	好的👌🏻
0	物业配套咋样，安静不？	感谢您的咨询，我是德佑NAME，感谢信任并选择德佑。关于房产有任何疑问可随时联系我，PHONE 随时竭诚为您服务！祝您和家人身体健康，生活愉快！
0	有大税么	您这边想找个什么样的房子呢
0	能够看房？	诚意卖
0	中粮祥云国际三期？	这边看你在线上看的房子蛮多的，有什么具体需求有合适的也可以给你推荐一下
0	什么时候能够看房呢？	那您明天得空看房吗？
0	远大有潜力？	大开发商
0	那税费不就很高？	可以配合满2年
0	该小区的小学学位是哪个？	房子在9楼，采光很好
0	这个能看吗	行。那我问下。约好了给你回复。
0	毛坯？	在五年级的时候就得转
1	大型配套有吗	有时间可以过来了解一下
0	这个房子不就降了不少吗	那您就看看别的呗
0	请问首付和贷款是多少？	您好，您之前咨询的舒格兰二期小区有新上房源，不知道您是否感兴趣？
0	您好，请问这个房子周边有哪些学校	西南的话 建议您可以看看这套。
1	您好，请问这个房子周边有哪些学校	小学是闵行中心小学
1	贷款好多  税费多少  月供呢	贷款评估价的七成
1	那只要交契税吗？	成交价打到750一下，也没有增值税
0	什么学校	四十六中本部
1	能谈多少	价格见面谈比较清楚
0	您好，请问这个房子周边有哪些学校？	比叠排高一个档次
0	这套房子基本情况有吗	对，房主没挣什么钱
1	可以去看吗	您什么时候方便
1	详细介绍一下本房子	公寓形式，住宅性质
1	两个能都看吗	4楼能看，2楼没钥匙得提前联系房主
0	产权证在手么？	过两天能上图片
0	能看了吗？	周日下午三点半，或者周一上午可以
0	我明天有时间你帮我约几套三居室吗？	租房还是买房呢
1	是不是采光特差	低楼层采光有一定影响
0	是清水还是装修的	现在只能看同户型的，房东没有在成都
0	这个最低多少钱啊	不是 限价商品房
0	家具一起吗	价格可以先看，满意的话再谈嘛
1	姑苏区哪个小学好，中学是哪个好	小学市实小是最好的，但是是单学区
1	现在可以看房吗	可以的，先等您VR看下
0	学区哪里	中学在泉水轻轨站的东面
0	什么时候可以看房子	确定业主不卖了
0	这个小区周边有没啥配套	属于清远的
0	有没有房产证	您什么时候有时间可以过来看看
0	这是一期还是二期的房子？	可以的，那您给我留个联系方式
1	这个丽景苑是哪里的	嘉兴市区
0	您好，我正在看彩虹老区小区	是的学区房
1	对口什么小学	应该是长丰小学
1	什么时候能够看房呢？	房子业主自住的
0	415可以看一下	谈过了
0	降价是不可能	价格
0	我想看一下国际四期21栋17楼现在可以吗	国际四期是没有21栋的，只有二期有
1	您好，请问这个房子周边有哪些学校？	这是文化路小学和七中的
0	装修风格不知道怎么样	嗯嗯，您对老婆真好，幸福如她??
0	今天夜里可以么	好的，没问题，你家在哪我去接你
0	能谈到多少	好的，明白了
0	户型	主要考虑在新一中附近买吗
1	什么中学和小学	宝华里小学
0	可以看下吗	您好
1	这种户型是南北通吗	不是的
0	这个带装修？	140万？
0	不好看房子？	因为每个房子住的租客不一样😅
1	最上面的那个户型是从早到晚都见不上太阳吗	可以见到一点太阳  西北向哦
0	？？人民公园的？	一期的
0	现在房贷利率多少	您是首套二套
1	请问这个房子挡光吗？	不挡光
0	这个房子咋样	现在在住呢
0	临吗	满5年唯一
0	免大税吗	您是贷款还是全款
0	有增值税吗？	嗯嗯
1	能看房吗？	可以的，我和业主约一下都可以看
0	现在可以看？	您好
0	可以贷款是吧	对
0	那个税能解决吗	最低就是275万了，业主一分不少
0	初中	可以落户
1	东区还是西区？	这套是西区
0	嗯嗯，这个怎么样	嗯嗯  好的
0	嗯，和平一片区怎么样？	和平一片二片是重点小学集中的地方
0	您好，我想咨询郡望花园南区小区	郡望目前报价从12000-15000不等，实际成交均价14000左右
0	价位还能谈不？	对比差距好大的
0	税费大概多少	好的，我这里加你
0	这个价格能下来多少？	了解了
1	什么时候方便？	钥匙在我这
1	这个房子对应的就是风湖里小学	是风湖里小学
1	这个可以一起看看	我都约一下
0	配套什么小学	你喜欢客厅带阳台的是吗？
0	可以看了吗	稍等，
0	这房子下周末能看吗	客气啦，应该的，周五我给咱们约好时间给您去电话
0	价格有商量吗	您这边想买套什么样的房子呢
0	但都靠近马路	这套是10楼的
1	家具都打包么	目前这个价格，是要带走电器的，客厅那个空调快两万了，我看着都馋，带摄像头的
1	您好，请问这个户型有啥优缺点	该户型三房朝南，您是喜欢什么样的户型
0	英才有小学？	您之前看过新明半岛的房子吗？
0	这个是底价了？	单价是低一点
0	您好，请问这个房子周边有哪些学校？	很近
0	哦，这套是增值税是吧，大概多少	之前做过一次夫妻更名，不显示满五年
0	这个房子咋样	嗯呢
0	可几套一起看	好的
0	其实是在卖装修和家具	这套房子如果满五唯一情况下 税很少
1	靠路吗？	不靠路
0	您好，请问这个房子周边有哪些学校？	出门就是地铁口，很方便的
0	毛坯呢	我发你微信
0	那能看吗？	如果觉得可以我们在约房东看房
1	房子对口什么学校？	对口二小和水一中
1	有证吗？	在办了
0	有房产证吗	但是不能贷款
0	2号楼的01是什么户型啊	我给您找下户型
0	能谈到705	大了5平米
1	满两年算下来，多少能买成	40.2万
1	首付五成，要缴税多少钱？	是的，还要加豪宅税，新政超过750万以上的房子需要交增值税
0	可以组合贷吗？	跟房东谈一下就行
0	1900现状？	2000
0	带装修要看装的怎么样	好的
0	房子是东户还是西户	二手房基本都能谈，但是诚心卖的价位不会浮动太多
1	有时间吧，去看看	好的
0	我周末休息!可以看一下吧吗？	好的👌
0	采光怎么样呢？	随时可以看房的
0	你好，对口什么小学？	就在东立国际小区旁边
0	这个对付款方式，周期，户口什么的有要求吗	没有了
0	我看出来了是临马路的	小学是塘桥小学，中学是建平南校
0	这套房是装好的嘛	老师您什么时候有时间嘛 可以来实地看一下这边房子
0	这套房源价格还有优惠空间吗？	您好，您之前咨询的永江臻萃园小区有新上房源，不知道您是否感兴趣？
0	灞河边吧	您先看房子
0	价格方面你不是很清楚有多少余地是吧	每套房子还是都有独特的特性的，还是要实地看房才更明白
0	这个今天能看吗	那我要打电话问一下
1	还是可以用公积金贷款？	不过上一套房子的公积金贷款需要还完嗷
0	之前怎么样？	三房的价格要在550万朝上
1	哪里的	晨光花苑的
0	可以看看	好的，稍等我带您看下
1	周边的配套怎么样	他已经是一个很成熟的小区了，
0	能谈多少	在啊
0	现在能去看嘛？	😁
0	北区好像有好几套一房，要么沿街，要么楼层不好	11楼的我说错了
1	哦哦 浐灞这边有什么好的中学学区房呢	浐灞这边好的中学就数滨河铁一中和西大附中了
0	这个首付月供多少？	您这边预算多少呢？
0	能贷款吗？	不考虑顶楼的有个5楼
0	价格能谈么	您是考虑自住还是只要学籍？
0	行 可以去看看	de
0	您好，请问这个户型有啥优缺点	房子还在
0	什么时候能够看房呢？	3535新出一套房子
0	价格可谈吗	暂时没出新的
1	房子房本是一个人的么	是的
0	我想问一下，金色乐府配套学区是哪些呢	您也可以跟我说一下您的主要需求，我在周围片区帮您找一下优质的房源
0	是哪里的楼	您好
0	您好，请问这套房源首付是多少？	在的
1	这个价是带家具家电的吗	家电没有问过，收呢
0	有证吗？	房主厉害，能搞定
1	这个房子可以看吗？	可以的
0	装修好了吗？	好吧
0	这个房子是哪个学校啊	在恒大绿洲
0	他的家具都会留下吗，还是搬走	三所幼儿园
1	付款方式呢	全款呢
1	什么时候能够看房呢？	提前联系
0	请问首付和贷款是多少？	房子在的
1	有产证吗	有的
0	还有据我所知这个小区在售的清水和简装是很少的，上次看过，已经比较了解了，为什么这一套挂了一年多还没卖出去啊，房子有什么问题吗??	还有套一样的户型，装修漂亮点。价格贵点
0	其他费用还有哪些？还有议价空间吗？	最底3成。
0	契税也包含了？	你外地有房吗？
0	都有大税吗	11楼
0	这个学区是哪里	房子还在的。
0	您好，我想了解长桥六村即将上架的1室房源报价。	哦。那没事的
1	这套房子什么时候可以看？	您什么时候方便看房呢？
0	这个小区对口哪个小学啊	金都校区
1	这个方便看吗？	业主自己住
1	花园可以看吗？	可以的
1	好那我们明天可以看看去吗？	您几点过来明天
